users,precision,recall,mape
-tQ3UVVdNBZBR_HOVFROzw,0.02,0.4,0.6
oun0mYYfNFFcTZLD3R-rmQ,0.0,0.0,NaN
uHZxYHgjxhXY7PS6g2rFsA,0.01,0.3333333333333333,0.6666666666666666
AiMqBqOlw6SFtfSeaIucLg,0.0,0.0,1.0
wHAxtj5Gbk9xywIJRrzcKQ,0.0,0.0,NaN
6rGVoAI0Bl8ZEbMNJWOK3w,0.04,0.36363636363636365,0.6363636363636364
DJ8G-IzmeX_euX6Vp02DQg,0.0,0.0,1.0
e6iCOIhtupBCiw-VwBvJ4A,0.08,0.19047619047619047,0.8095238095238095
hE1mG_hzS4nlp4_UmHe-eA,0.02,0.5,0.5
4bxhIKz9ePWqD93UkEjnbg,0.05,0.2777777777777778,0.7222222222222222
gxYsLtosNDh9EAoT87MD8g,0.0,0.0,1.0
1i3WvtGsIW8FGOFLvHHFMw,0.03,0.14285714285714285,0.8571428571428571
gScmsSCqBeFPp6q9yG5nmw,0.0,0.0,1.0
Gl9XFtwFgIifENxZKqRSfA,0.0,0.0,NaN
WWOiE3X0hNC7x2R7Q-xK1g,0.02,0.18181818181818182,0.8181818181818182
vEwiPjJwkOMLy9enwMEqVw,0.02,0.2857142857142857,0.7142857142857143
TUwexsShPlf1VA2Yy2YAPA,0.06,0.24,0.76
LmNnFHGvMxj0VQoGuJtX6Q,0.0,0.0,NaN
Ap0-JqUsibRaVSlTf_HqnA,0.02,0.2,0.8
fkaUBj5_Ca0uDNAroEo5Mw,0.0,0.0,NaN
gdILbvH1TqfZdF7QjE2L5w,0.0,0.0,1.0
l_7FtKIGjqYXagtDjVdN7g,0.0,0.0,1.0
6oJzbP6dqPYoaSuCNKaITw,0.02,0.13333333333333333,0.8666666666666667
QTZvgss0rIfPmauPaSj2nw,0.02,0.2857142857142857,0.7142857142857143
eixojNH5Ye_-OsIup8bUqQ,0.0,0.0,NaN
F-1ClQ8bSEp2T7NSnVYNRA,0.01,0.3333333333333333,0.6666666666666666
vgFDDMup4OZGZNuSqEw0mA,0.04,0.2222222222222222,0.7777777777777778
YzGQCUxpiN607wYX06x3BA,0.06,0.3,0.7
SvUtoAeyY3cJFKWSRK7Ukg,0.0,0.0,NaN
hl_IlKz9szkTJ61Jy9RDOA,0.0,0.0,NaN
qaqkOxupLgwvi-tfGgNyRg,0.0,0.0,NaN
7pMwrYo1SPyNPzsYrhtn4Q,0.01,1.0,0.0
HmTzV38RT8NL8erzRzWkag,0.01,0.16666666666666666,0.8333333333333334
fwasfCCwbxLjxLNhYLuF3Q,0.02,0.18181818181818182,0.8181818181818182
SUDX_enLkhX1XLf-km59AQ,0.0,0.0,NaN
eCc5bRw6hBsky6BKtYSP3g,0.0,0.0,NaN
l_ZWV8uvBVBKCvMNt7NtkQ,0.01,0.16666666666666666,0.8333333333333334
tWC-WDw5fl0kmGMuZ9CEfw,0.02,0.25,0.75
lKPUyA6DveoWk-3zFrHA9w,0.0,0.0,1.0
1VIuDm-PsXw7Yfd98UdYpQ,0.02,0.18181818181818182,0.8181818181818182
g7Nfe1nHrHmlTtkBwFr6hg,0.01,0.16666666666666666,0.8333333333333334
izryknWtwWVEEQdgFlnK9Q,0.0,0.0,1.0
diYbASjeqV4CxkoyeBeBGw,0.03,0.1875,0.8125
D6SEKcIne80A0AhwiEV2Rg,0.01,1.0,0.0
hVRpLwPfgRaU6sllAHpnAw,0.0,0.0,NaN
MMf0LhEk5tGa1LvN7zcDnA,0.14,0.1686746987951807,0.8313253012048193
J2TsIYthmYvzcmri0w0ytg,0.0,0.0,1.0
zNzeCh4mZPZsdGU1uV3z7w,0.01,0.125,0.875
zAE0KDld3sF3Y23viJsXww,0.01,0.25,0.75
mm55g049o2nj09b96Byxlg,0.0,0.0,1.0
zv-Q0B1YYPWdvOlmOLnUfA,0.0,0.0,1.0
dFLJSmWhGPsOh7AqnzF_yw,0.0,0.0,NaN
aOAqs5leMNiPSbszvE-_Cw,0.01,1.0,0.0
0mKUbIUXOvH0cHcGQ1KGqg,0.0,0.0,NaN
4l-qWnonmvTZcnPqhHmsPw,0.0,0.0,NaN
OgSkk8AjZpDfxJQxOZlT-w,0.0,0.0,NaN
MOgGz-iTr_vSz12S8bC4mA,0.01,0.25,0.75
G7vL7L42Vzr5cDPXeLpXfA,0.0,0.0,NaN
afCoTK0q_Y_UioCvKq_UQQ,0.0,0.0,NaN
cKx1zgbvtqpluSKySiZp_A,0.0,0.0,1.0
fKh192utZyTK4w1VmyAPqA,0.0,0.0,NaN
BvDI3EUPf1yJQJh-P7Uqjg,0.02,0.4,0.6
8m9q7KT9Bgw6qMjHBMb4YA,0.03,0.23076923076923078,0.7692307692307693
yGXKMV1omio1I_3qNLdtAA,0.0,0.0,1.0
gpGaRoTDuEMBIQbiMt2XDw,0.0,0.0,NaN
0A9i7xt77g1PYS7j219XcQ,0.0,0.0,1.0
ltIe_eGArzU8b48rKM6yQQ,0.0,0.0,NaN
N-WO-n6-AyVzdROSzhx5rA,0.02,0.1111111111111111,0.8888888888888888
LRki_2GO-IGTh-3IBOBOMg,0.05,0.19230769230769232,0.8076923076923077
4VmuXuSRhv5UxYUy3tMpiQ,0.0,0.0,NaN
igy-EDfo3OlJM0ko3UFHpQ,0.01,0.125,0.875
VK0BAk8NN3OPeSrb7cPaEA,0.0,0.0,1.0
abF9Emgog8H5AMDpnMGIig,0.02,0.4,0.6
7iljWwtMZPH6gjDY9DKa6Q,0.0,0.0,NaN
8Aj0YKThtXkSuauONIzYfQ,0.0,0.0,NaN
aKhv49qQ1A1MDvGZ-cVh7Q,0.01,1.0,0.0
iL_CR-WQnveqrff9LecqAQ,0.03,0.75,0.25
bDF4XoMF-bApT_YQD_duTg,0.03,0.3333333333333333,0.6666666666666666
FcVQPI-ulgIXJcl5580YeA,0.0,0.0,1.0
LaFPOJVEN0yuYCHDSg_WRg,0.0,0.0,1.0
JNFvVp0SzJK_dUDtDaAtEw,0.0,0.0,1.0
hMnVzdUPwloQ2OomQbrY_Q,0.03,0.16666666666666666,0.8333333333333334
HtCPdVujYJAZF4FKr-C9Lg,0.0,0.0,NaN
b3DYIU3TFc4gy9H_50_hUA,0.0,0.0,NaN
itbNfkDBCbRyXw5fvMABjw,0.05,0.29411764705882354,0.7058823529411765
KTK_ws8lu_TWfR7DtDWjMA,0.02,0.2857142857142857,0.7142857142857143
UNv2xtLw64-iaBPv5RSNTA,0.03,0.3333333333333333,0.6666666666666666
hVOstGtEn8zJmlxfr6JA6g,0.0,0.0,1.0
midS4e50ZmuOeGyNm3aoUg,0.0,0.0,NaN
alv_EJkNj1dpMVlwPdmIjQ,0.0,0.0,NaN
zJt2T50As1GdA80btgkWNw,0.0,0.0,NaN
QbDJB-4XAxn3BGwi6Rrzjw,0.01,0.03225806451612903,0.967741935483871
fr0Nen1J499HvNml3_6OYA,0.0,0.0,1.0
ZQsculZs_WMVFnBGQee1EQ,0.0,0.0,1.0
KcjLcdus-XWt6E9uJeHONA,0.01,0.2,0.8
kLkoY8Ibq56-b8amU2CtgA,0.01,0.1111111111111111,0.8888888888888888
7M1zIE6OzpySDlqLU6MnEg,0.03,0.375,0.625
oG34tQ9DhUrq_Jbm3Bs6aA,0.0,0.0,NaN
1fPiKjZhkGWLya1QLkwlhQ,0.0,0.0,1.0
uZjadWrDiw1Z2ZYbgCJHmQ,0.0,0.0,NaN
kNzzteRJy5jBOX8rM_uJOA,0.03,0.3,0.7
vnWKs2dgqDuR_yNI5qJG5g,0.03,0.25,0.75
nPXVprOV3ioobtAc_s7-CA,0.0,0.0,NaN
zx3y74_pvIRuQSVIrgzCew,0.03,0.2727272727272727,0.7272727272727273
cggzCuDDtfvtKFp2fnLzRQ,0.02,0.5,0.5
nGi8dtOFJl4KQVoYHJ2rVQ,0.0,0.0,1.0
5HmK6riLkciM0Xxo1ycNTg,0.13,0.30952380952380953,0.6904761904761905
vCNi_1IjJKFc-ih07FdEbw,0.0,0.0,1.0
pKn_H1nkgrwJS6TuHODsvQ,0.01,0.09090909090909091,0.9090909090909091
3IZC92G8kpoW0vBosH1i3w,0.02,0.2,0.8
1Mfy5sSBSAhIW1f1cxfb6g,0.0,0.0,NaN
t9lwePmlZ7Sl_wiw9SFSrQ,0.0,0.0,1.0
shlbFQOBPLmVN69ztxEr1w,0.01,0.14285714285714285,0.8571428571428571
CkM9FtxelvahpE9StyON3A,0.0,0.0,NaN
3D7Ie-Rmmhn1RzFrVieRZg,0.0,0.0,NaN
j_j4DLfvNkhCRNWC0VBS9g,0.02,0.4,0.6
RAeQit8R2rGFYKj7-RkiPw,0.0,0.0,NaN
5g5BjhARiZ4zw0SthMH0OQ,0.0,0.0,NaN
z-0oMxk_Xg1mhEAydCJ4KQ,0.0,0.0,NaN
tgofCn2y7e8lAQ_8y5k34g,0.0,0.0,NaN
2VOWNrWndTG-og33u5t7hg,0.01,0.25,0.75
nkgBdDDATgtfsyBxsFD2hg,0.0,0.0,1.0
Pj9YpaP0T7A_5S_PT8IpNg,0.01,0.07142857142857142,0.9285714285714286
kbfpED-6FURIsNlsAXqc2g,0.06,0.1111111111111111,0.8888888888888888
eA8WqJj_15lWURDwE6DsKQ,0.0,0.0,1.0
TSxpgqzG0u38CGyyLfSAAg,0.0,0.0,NaN
z_vJ-mcENl7aJfzUiIkHdA,0.0,0.0,NaN
